j. c. poizat;j.  remillieux
m.  lamoureux;h. k. tseng
henry p. freund;b.  liberman
charles r. vane;g. d. alton
itsuo  katayama;j. m. römer
ennio  arimondo;c. e. burkhardt
p. r. jensen;h.  madsbøll
paul r. berman;edward j. robinson
noriaki  sakamoto;n.  shiomi
masayoshi  inoue;hirokazu  fujisaka
alistair s. lane;gerard j. milburn
w.  kündig;bruce d. patterson
hans  kolbenstvedt;haakon a. olsen
evelyn m. fearon;p. c. souers
ricardo j. horowicz;e. c. montenegro
t. l. pittman;victor  kaufman
gordon h. dunn;d. c. gregory
kenneth b. butterfield;p. m. gram
k.  rza̧z̧ewski;dan  agassi
j.  pȩkalska;marcel  ausloos
c. r. garibotti;jorge e. miraglia
paul d. kleiber;john c. cooper
d. i. thwaites;l. e. porter
kenneth i. golden;d. y. lu
michael  berman;wolfgang  domcke
t. p. das;johannes  andriessen
j. norman bardsley;barbara l. whitten
jean pierre briand;pierre  chevallier
j. Østgaard olsen;wade t. rogers
rajarshi  roy;stephen j. smith
mahmoud a. hasan;a. b. watson
r. a. phaneuf;d. h. crandall
p.  lebrun;ph.  deschepper
t. j. kvale;jerry l. peacher
jack m. mochel;jane d. legrange
richard a. holt;s. d. rosner
david j. bergman;b. j. matkowsky
m.  meichle;john w. goodby
f.  entezami;martin  salomon
david w. schwenke;devarajan  thirumalai
p.  calmettes;a.  bourgou
hajime  tanaka;yoshinori  akaishi
toshiki  tajima;john m. dawson
d. m. blankenship;e.  redd
p.  polak-dingels;john  weiner
m.  ashour-abdalla;charles f. kennel
c. j. virtue;dezsö  horváth
richard r. freeman;r.  panock
m. c. chu;harald  friedrich
k.  okuno;toshihiro  iwai
j. f. wyart;claire  bauche-arnoult
farid a. parpia;walter r. johnson
j. h. smart;w. e. kauppila
jacob  katriel;g. f. kventsel
g.  piller;h.  schneuwly
f. d. mcdaniel;jack l. price
n. s. kopeika;y.  yerachmiel
william e. cooke;ravinder  kachru
itsuo  katayama;m.  rogge
annie  chetioui;pierre  chevallier
d. p. holland;david l. ederer
b. r. tambe;i. b. goldberg
a.  yamadera;k.  sera
hans d. betz;g.  trollmann
claude  deutsch;m. m. gombert
akira  hitachi;tadayoshi  doke
john s. risley;c. c. havener
serge  haroche;michel  gross
jan  peřina;v.  peřinova
a.  ginzburg;dan  nir
howard c. bryant;r. w. hamm
dieter  quitmann;c.  wetzel
p. s. ramanujam;ove  poulsen
lewis s. klein;y.  botzanowski
h.  friedmann;r.  klimovsky-barid
a.  ginzburg;alfred k. mann
akira  hitachi;tan  takahashi
paul d. kleiber;c. v. kunasz
j. p. desclaux;paul  indelicato
a. w. mccown;j. g. eden
david a. clark;j. b. donahue
kh rezaul karim;mau hsiung chen
john w. goodby;m.  meichle
william w. wood;jerome j. erpenbeck
clyde w. mccurdy;richard c. mowrey
m.  crance;lloyd  armstrong
reinhard  bruch;kwong t. chung
bernd  crasemann;hans  mark
koichi  izumo;s.  uchiyama
f.  entezami;h. w. roser
donald g. truhlar;maynard a. brandt
p. h. mokler;h.  schmidt-böcking
frank a. franz;a.  sieradzan
d. f. register;m. a. fineman
c. a. ratcliffe;l. h. toburen
hans d. betz;friedhelm  bell
j. f. sellschop;eugen  holzschuh
e.  miraldi;p. taverna valabrega
yatendra pal varshni;david j. singh
alfred s. schlachter;alfred  müller
howard s. taylor;gabriel  hose
h.  sharifian;j. b. donahue
i. jong kim;a. s. vodopianov
n. t. padial;lee a. collins
robert v. pyle;w. g. graham
gilles  maynard;claude  deutsch
e.  uggerhøj;j. s. forster
thomas m. miller;david e. golden
shmuel  shtrikman;eytan  domany
jian yi lin;j. norman bardsley
w. e. kauppila;ch. k. kwan
frank a. franz;r.  boggy
j.  rouch;j. p. chabrat
d.  dillenburg;phillip  sprangle
rashmi c. desai;stephan w. koch
m. d. hasinoff;martin  salomon
t. j. chen;s. r. hartmann
n. h. tran;p. l. pillet
r. k. janev;n. n. nedeljkovic
brett i. dunlap;peter r. antoniewicz
robert  blinc;raymond  kind
edgardo  gerck;jason c. gallas
p. k. bhattacharyya;k. k. goswami
d. j. jackson;peter h. kes
jack  sugar;charles w. clark
e.  matthias;h.  rinneberg
j. l. davis;john e. rogerson
hiroyuki  tawara;a.  matsumoto
yasukage  oda;y.  furutani
robert c. allen;a. b. watson
susan j. feingold;asher  peres
sheldon  datz;m. m. schauer
thomas a. green;j. c. browne
robert r. snapp;william c. schieve
john  keller;p.  polak-dingels
göran  wendin;anthony f. starace
steven l. carter;zikri  altun
kirk w. mcvoy;hans a. weidenmüller
w.  lindinger;ingrid  kuen
s. b. elston;leif  liljeby
t.  kawazura;nobuhiro  kuwahara
michael h. prior;richard  marrus
victor  sidis;m.  barat
p. k. basu;raymond d. mountain
m. w. gealy;h.  neumann
edward e. eyler;francis m. pipkin
john k. mciver;wilhelm  becker
kenneth b. butterfield;h.  sharifian
lawrence s. schulman;jian min yuan
jerry l. peacher;p. j. martin
a. n. weiszmann;alfred m. levine
grażyna  staszewska;devarajan  thirumalai
masahiro  kimura;shunsuke  ohtani
yoshihiro  yamaguchi;kazuo  sakai
annick  giusti-suzor;c.  derkits
toyonori  munakata;jürgen  bosse
p. t. nielsen;k.  dybdal
d.  lamey;john w. goodby
regina  bonanno;j  c. gauthier
anthony c. ladd;bill  moran
m.  ashour-abdalla;j. n. leboeuf
tomoaki  yabe;shuji  sakabe
s.  miyoshi;t.  ikehata
w. t. hill;jack  sugar
james d. cresser;wolfgang p. schleich
j. f. bak;e.  uggerhøj
s. r. hartmann;t. j. chen
josep enric llebot;josé  casas-vázquez
masahiro  iwai;a.  saika
hugh e. dewitt;carlos a. iglesias
j. b. donahue;c. a. frost
klaas  bergmann;wilfried  meyer
j. d. cole;david j. pegg
c.  sinha;prabir k. roy
m. s. dababneh;ch. k. kwan
s. pape møller;r.  regall
jens  oddershede;john r. sabin
j. d. cogan;david e. nitz
m.  finkenthal;koichi  sato
a. david buckingham;david p. shelton
phillip  sprangle;ira b. bernstein
john h. miller;l. h. toburen
k. j. schenk;h.  arend
seppo  aksela;matti  hotokka
andrzej j. sadlej;björn o. roos
j. j. ramos;g. b. crew
r. g. frehlich;s.  novak
p. c. marin;paolo  grigolini
marianne  breinig;sheldon  datz
masayuki  ono;g. a. wurden
p. t. nielsen;k. bonde nielsen
sidney  yip;charles d. boley
g. f. drake;r.  helbing
c.  garban-labaune;r.  fabbro
m. cristina marchetti;gregory e. garland
shuji  sakabe;chiyoe  yamanaka
jiří  horáček;tatuya  sasakawa
william h. wing;nancy d. piltch
k.  gopala;k. gundu rao
paolo  lazzeretti;riccardo  zanasi
m.  suter;leif  liljeby
p. m. kocur;j. l. duggan
yannis  komninos;cleanthes a. nicolaides
p.  kammel;w. h. breunlich
donald g. simons;matt d. brown
josé  teixeira;louis  bosio
j. m. mao;b. l. hu
jeremiah n. silverman;ioan  motoc
g. barry hillard;wallace l. glab
daniel a. beysens;m.  gbadamassi
c. a. frost;david a. clark
p. m. gram;h.  tootoonchi
robert  anholt;walter e. meyerhof
a.  glick;c. a. pearson
j. r. alonso;harvey a. gould
j. h. newman;r. d. rundel
a.  enache;r.  bena
j. l. flinner;fred w. inman
d. g. welsch;werner  vogel
joseph h. eberly;x. y. huang
h.  madsbøll;s. pape møller
joachim  reinhardt;ulrich  müller
a. g. sgro;j. c. cochrane
p.  kruit;marnix j. van der wiel
d. p. holland;albert c. parr
shi yao  chu;da chun  su
k. a. safinya;thomas f. gallagher
robert r. lewis;hitoshi  homma
steven trent manson;b. r. tambe
j. fernandez de la mora;j. m. mercer
boël  denne;erling  veje
pierre  meystre;hans  risken
richard a. carrigan;e. n. tsyganov
g.  mainfray;claude  manus
tadayoshi  doke;koichi  izumo
j. b. suck;d.  litchinsky
w.  hürlimann;s. a. martin
m. s. dababneh;steven j. smith
j. s. forster;g.  melchart
ch. k. kwan;steven j. smith
c. h. volk;r. p. frueholz
keizo  ishii;k.  tokuda
dale a. huckaby;andrzej  pȩkalski
n. c. steph;david e. golden
mineo  kimura;j.  pascale
amina  taleb;serge  feneuille
benjamin m. ocko;charles  rosenblatt
yu kwon kim;dong sup soh
k.  hamano;m.  tachikawa
c. dal cappello;f.  gasser
tan  takahashi;hiroshi  kumagai
l.  mandel;s.  friberg
herbert  störi;ingrid  kuen
andrzej  pȩkalski;j.  pȩkalska
francisco m. fernández;eduardo a. castro
d.  gwinn;w. a. fisher
o.  savin;r.  bena
r. h. pratt;m. s. wang
s. c. roy;r. h. pratt
m. e. hamm;m. a. yates
vincent  mckoy;robert r. lucchese
forrest j. rogers;m. f. ross
john w. cooper;michael g. raymer
k. razi naqvi;kjell j. mork
m. dal cappello;h. f. wellenstein
m. l. gaillard;h. k. carter
w.  scholz;angela  li-scholz
john  karkheck;george  stell
regina  bonanno;john  keller
s. d. marcum;l. w. downes
hiroyuki  tawara;masahiro  kimura
serge  haroche;guy  vitrant
paolo  grigolini;p. c. marin
k.  hamano;y.  kenmochi
kenju  otsuka;hidetoshi  iwamura
john w. cooper;girish s. agarwal
alan j. mckane;a. r. day
a.  poniewierski;j.  stecki
david j. pegg;j. d. cole
amina  taleb;eliane  luc-koenig
i. b. goldberg;steven trent manson
philippe  goy;j. m. raimond
a.  rüetschi;h.  schneuwly
k.  ramamurthy;mahendra singh sodha
s.  fast;d.  wickelgren
h. h. hubbell;r. d. birkhoff
francesco  mallamace;norberto  micali
steven h. overbury;charles r. vane
richard f. ellis;d. b. robinson
g. a. glass;s. b. elston
ramon  lapiedra;emilio  santos
tassos  bountis;franco  vivaldi
preben  hvelplund;h.  damsgaard
robert c. allen;walter m. gibson
steven j. smith;t. s. stein
t. s. nigmanov;i. jong kim
k. w. hill;c.  camhy-val
tomio y. petrosky;w. m. zheng
d. c. gregory;gordon h. dunn
j. h. richardson;g. h. smith
g. a. berg;itsuo  katayama
piero  tartaglia;ferdinando  de pasquale
glenn h. miller;james m. hoffman
r. j. trainor;m.  van thiel
r. s. peterson;j. e. stevens
l.  letamendia;sow hsin chen
a. b. watson;g. o. williams
keith  burnett;paul d. kleiber
koichi  sato;samuel a. cohen
m. j. alguard;g. d. fletcher
m. n. rao;wayne a. seale
françois  perrot;m. c. dharma-wardana
victor  kaufman;charles w. clark
david a. clark;m. e. hamm
j. f. sellschop;h.  appel
f.  gounand;wolfgang  sandner
augusto b. d'oliveira;edgardo  gerck
r. w. hamm;c. a. frost
c. m. truesdale;p. h. kobrin
g. s. singh;awadh n. tripathi
sow hsin chen;sidney  yip
d.  dowek;victor  sidis
david  spence;c. m. stevens
t. e. toohig;e. n. tsyganov
g. h. smith;j. d. poll
m.  prost;g.  nolte
luciano r. da silva;constantino  tsallis
j. f. bak;p. r. jensen
j. d. litster;charles  rosenblatt
alexandre m. santos;j. javier brey
james a. slevin;j. m. woolsey
richard d. haracz;c. m. rosenthal
l. a. schaller;g.  piller
james w. dufty;m. cristina marchetti
n. i. winstrup;p. s. ramanujam
h.  appel;eugen  holzschuh
j.  birchall;j. c. mckee
d. m. blankenship;p. j. martin
p. j. doe;richard t. scalettar
z.  guzik;mahmoud a. hasan
k. a. smith;d. l. ziegler
t. s. stein;k. r. hoffman
s. a. ahmad;k.  raghunathan
alfred  müller;rido  mann
g. a. berg;w.  oelert
b.  liberman;phillip  sprangle
steven e. koonin;kenneth c. kulander
vincent  mckoy;lee  mu-tao
p. l. pillet;n. h. tran
luigi a. lugiato;federico  casagrande
dwight  duston;john e. rogerson
a. r. plastino;g.  zannoli
o.  savin;c.  florea
w. f. müller;wilfried  meyer
d. m. blankenship;jerry l. peacher
charles w. clark;w. t. hill
victor  pol;y. f. hsieh
t. e. toohig;mahmoud a. hasan
k. w. hill;jacques  dubau
y. f. hsieh;victor  pol
eshel  ben-jacob;b. j. matkowsky
j. bradley nelson;g. c. tabisz
s. b. elston;charles r. vane
shmuel  shtrikman;r. m. hornreich
f.  entezami;b. c. robertson
akira  hitachi;s.  uchiyama
william g. hoover;bill  moran
roscoe c. giles;robert  fedosejevs
yoshio  sato;masae  kikuchi
h.  grebel;r. m. hornreich
manoranjan  khan;biswajit  chakraborty
eduardo r. hernández;josé luis gázquez
joseph b. mann;lee a. collins
m. s. lubell;vernon w. hughes
p. f. wainwright;m. j. alguard
t. e. toohig;richard a. carrigan
j. m. andré;g.  brincourt
f. p. mattar;hyatt m. gibbs
matteo  giordano;dino  leporini
j.  pinard;eliane  luc-koenig
koos  duppen;daniel p. weitekamp
donald g. fleming;david m. garner
r.  simon;n.  mukunda
prabir k. roy;sunanda  guha
k.  kaeser;m.  boschung
sidney  yip;e.  leutheusser
j. s. forster;s. pape møller
r. j. maurer;r. l. watson
eliane  luc-koenig;s.  liberman
v. y. so;i. c. khoo
j. norman bardsley;jian yi lin
m. f. wong;hsin yang  yeh
m.  rogge;g.  gaul
m. dominguez lerma;guenter  ahlers
j. d. litster;a. refik kortan
jean paul  zimmermann;claudine  goldbach
boël  denne;einar  hinnov
clemens j. roothaan;john h. detrich
j.  meissburger;s. a. martin
jan  tobochnik;geoffrey v. chester
a. s. vodopianov;t. e. toohig
ronald e. olson;alfred s. schlachter
m.  terasawa;tom j. gray
p. h. kobrin;c. m. truesdale
allen paine mills;robert j. wilson
a.  yamadera;s. m. morita
s.  de barros;jörg m. eichler
charlotte froese fischer;hari p. saha
evangelos a. coutsias;d. j. sullivan
a. s. vodopianov;e. n. tsyganov
v.  saile;u.  asaf
howard  grotch;david a. owen
hugh p. kelly;zikri  altun
f.  schlögl;c.  escher
brant m. johnson;james m. hall
b.  dubreuil;c.  chaleard
h.  madsbøll;h. e. schiøtt
michel  vedel;j. m. andré
james m. hall;patrick  richard
saul  meiboom;m. j. sammon
michael g. raymer;john w. cooper
u. c. satapathy;b. k. rao
howard c. bryant;david a. clark
william e. sharp;tong w. shyn
ronald e. olson;g. a. kohring
frithjof  karsch;ralf  beckmann
alfred  müller;werner  groh
hiroshi  takuma;kazuko  shimizu
r. w. hamm;m. a. yates
ph.  durand;j. p. malrieu
roman  laubert;leif  liljeby
hsin yang  yeh;m. f. wong
p. s. ramanujam;lorenzo j. curtis
a.  bourgou;g.  zalczer
h.  daniel;p.  ehrhart
abraham  ben-reuven;john w. cooper
c. j. lee;r. h. pratt
d.  moronta;máximo  garcía-sucre
l.  moi;michel  gross
k. a. green;john j. kozak
d.  wickelgren;fred w. inman
ronald s. pindak;j. m. viner
t. j. kvale;p. j. martin
b. j. matkowsky;zeev  schuss
jürgen  bosse;e.  leutheusser
d.  abadie;myron h. miller
steven m. valone;devarajan  thirumalai
charles r. vane;s. d. berry
e. f. da silveira;n. v. de castro faria
h. g. mahler;p.  kammel
j. l. davis;paul c. kepple
hirokazu  fujisaka;h.  koga
a.  riera;alfredo  macías
wolfgang e. ernst;t.  törring
george allen baker;l. p. benofy
laszlo  palffy;p.  pellegrin
a. s. ghosh;s. k. sur
l.  oolman;fred w. inman
laurance d. jacobs;richard d. deslattes
jean marie vigoureux;ph.  grossel
maxi san miguel;sheldon l. katz
p. g. rancoita;l.  vanrossum
tom j. gray;kingsley w. jones
chun c. lin;l. wilmer anderson
jack m. mochel;sanat k. kumar
david j. wineland;wayne m. itano
y. n. joshi;th. m. vankleef
a. ganesh vaidyanathan;william p. spencer
g. o. williams;richard a. carrigan
r. m. velasco;l. s. garcia-colin
patrick  richard;kingsley w. jones
hugh p. kelly;steven l. carter
j.  patel;g. f. drake
william g. hoover;bruce h. failor
m. l. claude;lloyd l. chase
leif  liljeby;sheldon  datz
benjamin  bederson;abraham  kasdan
r. r. parker;d.  gwinn
a. g. trigueiros;j. o. ekberg
luigi a. lugiato;l.  pizzuto
l.  letamendia;j.  rouch
enrique  tirapegui;d.  roekaerts
bostjan  zeks;j.  slak
u. c. satapathy;d. n. tripathy
wallace m. manheimer;edward  ott
p. l. pillet;f.  gounand
r. w. hamm;david a. clark
t. s. stein;w. e. kauppila
daphne f. jackson;k.  o'leary
a. s. vodopianov;j.  kubic
oswald  benka;justin m. sanders
norio  kobayashi;kohtaroh  miura
c. dal cappello;c.  tavard
h. r. koch;j. p. eckmann
s.  nakaichi;yoshinori  akaishi
annie  chetioui;j. p. mossé
jan  peřina;mario  bertolotti
hiroshi  fukui;kohtaroh  miura
j. e. hardis;p. s. ramanujam
peter l. smith;william h. parkinson
r. j. trainor;arthur c. mitchell
s.  owaki;david a. shirley
r.  camilloni;alfred z. msezane
n. a. cherepkov;l. v. chernysheva
herbert  walther;ernst  werner
philippe  goy;guy  vitrant
n.  mukunda;e. g. sudarshan
h.  schneuwly;m.  boschung
peter l. lee;semaan i. salem
u.  asaf;i. t. steinberger
b.  barmanray;s. k. sur
bostjan  zeks;k. j. schenk
james a. slevin;c. g. back
anthony c. ladd;bruce h. failor
j. warren stearns;ronald e. olson
k. v. sane;r. s. bhattacharjee
neal f. lane;james s. cohen
m.  cattani;v. s. walder
jack  sugar;t. l. pittman
raymond  kind;k. j. schenk
szymon  suckewer;koichi  sato
a.  enache;o.  savin
d. h. crandall;r.  camilloni
alfred s. schlachter;h. f. beyer
theodore w. ducas;a. ganesh vaidyanathan
c. l. sharma;karmeshu
kenneth b. butterfield;c. a. frost
e. c. montenegro;c. v. barros leite
m.  cormier;f. p. mattar
j. l. tveekrem;d. t. jacobs
h. e. schiøtt;p.  siffert
e.  schneider;j. b. suck
m. g. borge;j.  campos
walter m. gibson;t. e. toohig
samuel l. mccall;m.  cormier
dan  agassi;girish s. agarwal
lászló  sarkadi;takeshi  mukoyama
a.  hashizume;s.  uchiyama
norman  gee;gordon r. freeman
c. c. huang;ronald s. pindak
w. e. kauppila;k. r. hoffman
william h. louisell;pierre  meystre
b.  styczen;w.  hürlimann
h.  arend;k. j. schenk
j. c. browne;merle e. riley
m. n. ediger;j. g. eden
a. n. weiszmann;leon f. landovitz
m. s. dababneh;t. s. stein
walter e. thirring;heide  narnhofer
guillaume  petite;françoise  fabre
john t. park;t. j. kvale
rido  mann;h. f. beyer
d.  hulin;andré  mysyrowicz
j. h. richardson;p. c. souers
z.  guzik;a. b. watson
stig  stenholm;frederic a. hopf
n. h. tran;f.  gounand
ignacio  alvarez;d. h. crandall
m.  van thiel;m. f. ross
thomas n. rescigno;andrew u. hazi
c.  kubach;d.  fussen
john r. neighbours;fred r. buskirk
jian min yuan;j. y. gao
jános a. bergou;fritz  ehlotzky
claude  deutsch;gilles  maynard
young soon kim;m. s. wang
d.  wickelgren;j. l. flinner
d. b. robinson;george d. tsakiris
jean marie vigoureux;daniel  van labeke
c. r. garibotti;p. j. focke
m.  bitter;paul  faucher
bharat b. pant;takao  ohta
f. p. mattar;y.  claude
m.  glass-maujean;p.  quadrelli
david  jou;josep enric llebot
fritz  haake;maciej  lewenstein
michael c. cross;helmut r. brand
u.  hefter;p. l. jones
a. c. gallagher;wolfgang  kamke
g.  astner;erling  veje
claudine  goldbach;pierre  plomdeur
da hsuan feng;jian min yuan
edward  ott;wallace m. manheimer
erling  veje;a. g. trigueiros
j. c. mckee;j.  birchall
m. t. ramos;annie  chetioui
alan  wolf;jack b. swift
w. a. lanford;j. m. anthony
p. r. jensen;g.  melchart
g.  sanchez;carl w. garland
j.  wolnikowski;j. b. atkinson
j. h. newman;david e. nitz
g. a. glass;g. d. alton
f.  james;steven  hancock
emilio  santos;ramon  lapiedra
howard c. bryant;m. a. yates
j.  bastian;e.  arnous
martin  salomon;m. d. hasinoff
c.  camhy-val;l.  steenman-clark
y. ron shen;h. k. tom
p.  clippe;jacek m. kowalski
william e. alley;sidney  yip
donald harvey stork;a. s. kanofsky
j. m. woolsey;james a. slevin
m. c. stemmet;j. f. sellschop
donald harvey stork;a. b. watson
biswajit  chakraborty;manoranjan  khan
r. f. stebbings;r. d. rundel
t. s. nigmanov;c. r. sun
r. p. frueholz;j. c. camparo
j.  puric;a.  lesage
seishi  takagi;toshihiro  iwai
larry r. hunter;eugene d. commins
s. m. stazak;a. w. mccown
david  bensimon;eytan  domany
s. n. ketkar;russell a. bonham
david j. bergman;yoseph  imry
pranawa c. deshmukh;steven trent manson
m. m. schauer;m.  suter
and n. proto;a. r. plastino
yves  le duff;t.  othman
p. l. pillet;thomas f. gallagher
b. r. tambe;steven trent manson
louis  bosio;josé  teixeira
jack s. semura;dipen n. sinha
hugh e. dewitt;forrest j. rogers
h.  egger;ting s. luk
gordon h. dunn;j. Østgaard olsen
satoshi  yoshida;arthur v. phelps
klaus h. berkner;robert v. pyle
s. r. hartmann;richard  friedberg
s.  hagmann;m.  terasawa
lars  engström;erling  veje
g. a. murray;thomas j. morgan
c.  jupén;w.  tai-meng
saul  meiboom;w. f. brinkman
charles r. vane;michael h. prior
j. d. molitoris;walter e. meyerhof
u.  hefter;w. f. müller
richard a. carrigan;i. jong kim
tetsuhiko  takahashi;jian zhi  ruan(gen)
a. p. rau;s. k. bhattacharya
j. r. arthur;anton  zeilinger
mike c. andrews;philip d. miller
maria  allegrini;l.  moi
kyung sik kang;bruce j. mckellar
m. e. hamm;c. a. frost
p.  joubert;charles d. boley
terry a. miller;bernard r. zegarski
h. r. koch;peter  wittwer
randall g. hulet;daniel  kleppner
walter r. johnson;farid a. parpia
john  keller;j  c. gauthier
b. v. mckoy;thomas n. rescigno
giancarlo  baldini;francesco  mallamace
ann e. orel;thomas n. rescigno
stephen eugene schnatterly;c. p. franck
r. k. janev;charles j. joachain
a.  wokaun;p. f. liao
deok kyo lee;c. l. hedrick
s. c. mukherjee;shyamal  datta
t.  mikumo;t.  miyoshi
p.  quadrelli;k.  dressler
kai shue  lam;thomas f. george
